9.339559674263000488e+01
9.582769870758056641e+01
9.371551871299743652e+01
9.597544670104980469e+01
9.809401631355285645e+01
9.537075161933898926e+01
9.752482771873474121e+01
9.589062333106994629e+01
9.739523530006408691e+01
9.796487092971801758e+01
9.758299589157104492e+01
9.748679995536804199e+01
9.860157966613769531e+01
9.727609753608703613e+01
9.902586340904235840e+01
9.650605916976928711e+01
9.816672205924987793e+01
9.849644899368286133e+01
9.827266335487365723e+01
9.872674345970153809e+01
9.830214381217956543e+01
9.782671928405761719e+01
9.828925728797912598e+01
9.872650504112243652e+01
9.843246340751647949e+01
9.917380809783935547e+01
9.912073612213134766e+01
9.759072661399841309e+01
9.768159389495849609e+01
9.686344265937805176e+01
9.903265237808227539e+01
9.779018759727478027e+01
9.866190552711486816e+01
9.852470755577087402e+01
9.819405674934387207e+01
9.906165599822998047e+01
9.860431551933288574e+01
9.844850301742553711e+01
9.785223603248596191e+01
9.893994927406311035e+01
9.878914356231689453e+01
9.820809364318847656e+01
9.853246212005615234e+01
9.874171018600463867e+01
9.824271798133850098e+01
9.839981794357299805e+01
9.785035848617553711e+01
9.890023469924926758e+01
9.932853579521179199e+01
9.932565093040466309e+01
